70030	393	328	409	344	40
70031	373	328	389	344	40
70032	353	328	369	344	40
#========STATUS BAR=============
80000	3	3	155	31	30
# Card Bar
80001	163	3	235	31	30
80002	0	0	500	500	32
#========NUMBER STATUS BAR===============
# num 0
80010	33	32	41	39	30
# num 1
80011	43	32	51	39	30
# num 2
80012	53	32	61	39	30
# num 3
80013	63	32	71	39	30
# num 4
80014	73	32	81	39	30
# num 5
80015	83	32	91	39	30
# num 6
80016	93	32	101	39	30
# num 7
80017	103	32	111	39	30
# num 8
80018	113	32	121	39	30
# num 9
80019	123	32	131	39	30
#=========POWER STATE==========
# tier0
80020	2	2	66	9	31
# tier1
80021	2	11	66	18	31
# tier2
80022	2	20	66	27	31
# tier3
80023	2	29	66	36	31
# tier4
80024	2	38	66	45	31
# tier5
80025	2	47	66	54	31
# tier6
80026	2	56	66	63	31
# tier7
80027	2	65	66	72	31
#Card
#mushroom 
80030	186	33	210	61	30
#flower
80031	210	33	234	61	30
#star
80032	234	33	258	61	30
##########         point     ##############
#100
80100	33	25	44	33	50
#200
80101	47	25	59	33	50
#400
80102	62	25	74	33	50
#800
80103	77	25	89	33	50
#1000
80104	92	25	107	33	50
#2000
80105	110	25	126	33	50
#4000
80106	129	25	145	33	50
#8000
80107	148	25	164	33	50
#1UP
80108	167	25	183	33	50
# ani_id	sprite1_id	time1	sprite2_id	time2	...
[ANIMATIONS]
1	1	100
# ==== MARIO =========
#idle BIG right
400	10001	100
#idle BIG left
401	10011	100
#idle small right
402	10021	100
#idle small left
403	10031	100
#idle raccoon right
404	10041	100
#idle raccoon left
405	10051	100
#small jump right
406	10024	100
#small jump left
407	10034	100
#walk right big
500	10001	75	10002	75	10003	75	10002	75
#walk left big
501	10011	75	10012	75	10013	75	10012	75
#walk right small
502	10023	100	10022	100
#walk left small
503	10033	100	10032	100
#walk right raccoon
504	10041	75	10042	75	10043	75	10042	75
#walk left raccoon
505	10051	75	10052	75	10053	75	10052	75
#Jump right raccoon
506	10044	1000
#Jump left raccoon
507	10054	1000
#Kill right raccoon
508	10045	100	10046	100	10047	100	10048	100	10045	100
#10047	2000	10048	1000	10045	500
#Kill left raccoon
509	10055	100	10056	100	10057	100	10058	100	10055	100
#	10057	50	10058	150	10059	50	10055	50
#Drop right raccoon
510	10100	100
#Drop left Raccoon
511	10170	100
#Prepare fly right raccoon
512	10101	100	10102	100	10103	100
#Fly	right	raccoon
514	10105	100	10106	100	10107	100
#Drop slow right
516	10110	75	10111	75
#Drop slow left
517	10060	75	10061	75
#SLIP BIG right
518	10004	100
#SLIP BIG LEFT
519	10014	100
#Jump MARIO BIG right
520	10005	100
#Jump MARIO BIG left
521	10015	100
#SLip Raccoon Right
522	10112	100
#slip raccoon left
523	10062	100
#bend over right Big
524	10006	100
bend over left Big
525	10016	100
#bend over right raccoon
526	10113	100
#bend over left raccoon
527	10063	100
#Catch idle right raccoon
528	10115	100
#Catch walking right raccoon
529	10116	100	10115	100	10117	100
#Catch idle left raccoon
530	10165	100
#Catch walking left raccoon
531	10166	100	10165	100	10167	100
#Max speed running BIG RIGHT
532	10007	100	10008	100	10009	100
#Max speed running BIG LEFT
533	10017	100	10018	100	10019	100
#Max speed jump BIG RIGHT
534	10010	100
#Max speed jump BIG LEFT
535	10020	100
#kick right RACCOON
536	10118	100
#kick left RACCOON
537	10168	100
#Teleport Raccoon
538	10171	100
################   FIRE MARIO   #################
#Idle right
1000	10500	100
#Walk
1001	10501	100	10502	100	10501	100	10500	100
#jump	
1002	10505	100
#Idle left
1003	10600	100
#Walk
1004	10601	100	10602	100	10601	100	10600	100
#jump	
1005	10605	100
#attack right
1006	10506	100	10507	100	10506	100
#attack left
1007	10606	100	10607	100	10606	100
#slip right
1008	10508	100
#slip left
1009	10608	100
#bend over right
1010	10509	100
#bend over left
1011	10609	100
#max speed running right
1012	10510	100	10511	100	10512	100
#max speed running left
1013	10610	100	10611	100	10612	100
#max speed jump right
1014	10513	100
#max speed jump left
1015	10613	100
#die
599	10099	100
# ==== BRICK =========
600	20005	100
601	20001	100	20002	100	20003	100	20004	100

# ==== QUESTION MARK BRICK =========
602	40001	1000	40001	100	40002	100	40003	100	40004	100
######## fire paranha plant
#right top
603	61000	100
#right bot
604	61001	100
#right find
605	61000	300	61001	300
#left top
606	61002	100
#left bot
607	61003	100
#left find
608	61002	300	61003	300

########### Green paraha plant
#right top
610	61005	100
#right bot
611	61006	100
#right find
612	61005	300	61006	100
#left top
613	61007	100
#left bot
614	61008	100
#left find
615	61007	300	61008	300
########### Green paraha plant bite
621	61011	100	61010	100
# ==== GOOMBA  =========
# walk
701	30001	100	30002	100
# die
702	30003	200
############    Tube ###########
703	70006	100
704	70007	100
# ==== PARA GOOMBA  =========
#walking wing big
705	30013	100	30014	100
# small
706	30011	100	30012	100
#walking nor
707	30016	100	30017	100
#die
708	30020	200
############ FIRE BULLET   #################
800	50001	100	50002	100	50003	100	50004	100
801	50005	100	50006	100	50007	100	50008	100
####################  ITEMS   ###############
#tree
810	70010	100
#money
811	70011	100	70012	100	70013	100	70014	100	70015	100	70016	100
#switch on
812	70020	100	70021	100
#switch off
813	70022	100
#money
814	70014	100
#mushroom green
815	70025	100
#mushroom red
816	70026	100
########################    KOOPA Troopas	########################  
#########   red
#walk right 
901	60001	100	60002	100
#walk left
902	60011	100	60012	100
#shell	rotatory right
903	60006	50	60007	50	60008	50	60009	50
#shell	rotatory left
904	60016	50	60017	50	60018	50	60019	50
#shell
905	60005	100
#shell tail attack
906	60024	100
#shell tail attack Rotatory
907	60022	100	60023	100	60024	100	60025	100
#shell prepare live
908	60021	100	60024	100
#########   green
#walk right 
911	60051	100	60052	100
#walk left
912	60061	100	60062	100
#shell	rotatory right
913	60056	50	60057	50	60058	50	60059	50
#shell	rotatory left
914	60066	50	60067	50	60068	50	60069	50
#shell
915	60055	100
#shell tail attack
916	60074	100
#shell tail attack Rotatory
917	60072	100	60073	100	60074	100	60075	100
#shell prepare live
918	60071	100	60074	100
###################    KOOPAS_TYPE_KOOPA_PARATROOPA_GREEN   #################### 
#right
920	60100	100	60101	100
#jump
921	60102	100
#wing big left
922	60105	100	60106	100
#jump
923	60107	100
950	70030	200	70031	200	70032	200
####################           bick question     #########################
100000	70000	100	70001	100	70002	100	70003	100
100001	70004	100
# id	ani1	ani2	ani3
#
[ANIMATION_SETS]
# MARIO
1	400	401	402	403	404	405	500	501	502	503	504	505	506	507	508	509	510	511	512	514	516	517	518	519	520	521	522	523	524	525	526	527	528	529	530	531	532	533	534	535	536	537	538	599	1000	1001	1002	1003	1004	1005	1006	1007	1008	1009	1010	1011	1012	1013	1014	1015	406	407
# BRICK 
2	601	600
# QUESTION MARK BRICK 
22	602
# GOOMBA
3	701	702	705	706	707	708
# FIRE BULLET
4	800	801
#line
6	1
#KOOPA Troopas
7	901	902	903	904	905	906	907	908	911	912	913	914	915	916	917	918	920	921	922	923
# bick question
8	100000	100001
#fire piranha plant	603	604	605	606	607	608
9	603	604	606	607	610	611	613	614	621
#Tube
10	703	704
# PARA GOOMBA
11	705	706	707	708
#Items
12	810	811	812	813	814	815	816	950
#Card
13	950
[EFFECT]
80100
[OBJECTS]
# type	x	y	ani_set_id	extra_settings per object type
# type: 0 = Mario , 1 = Brick, 2 = Goomba, 4 = fire bullets, 5 = Ground, 7 = tube, 8 = question brick
#tube portal
7	2256	112	10	64	1
7	2320	384	10	64	1
# MARIO
#Brick
#0	1940.0	350.0	1
# start
0	50.0	350.0	1
#0	1390.0	380.0	1
#0	1510.0	100.0	1
#0	678.0	361.0	1
#0	700	360	1
#May
#0	1400	128	1
#endgame
#0	2600	350	1
# GOOMBA
2	176	400	3	1
2	562	400	3	1
2	832	384	3	1
2	900	384	3	1
2	1010	360	3	2
#KOOPA Troopas
3	560	355	7	0
3	1430	290	7	2
3	1385	290	7	2
3	1340	290	7	2
3	1472	388	7	1
3	2100	350	7	0
#KOOPA_PARATROOPA
#Ground
5	0	416	1	624
5	624	400	1	464
5	1152	416	1	352
5	1536	416	1	80
5	1664	416	1	572
5	2256	416	1	558
#Items
11	176	352	12	1
11	192	352	12	1
11	224	304	12	1
11	242	304	12	6
#
1	1440	128	12	3
#
11	1952	400	12	3
11	1968	400	12	3
11	1984	400	12	3
11	2000	400	12	3
11	2016	400	12	3
11	2032	400	12	3
11	2048	400	12	3
#
11	1968	384	12	3
11	1984	384	12	3
11	2000	384	12	3
11	2016	384	12	3
11	2032	384	12	3
#
11	1984	368	12	3
11	2000	368	12	3
11	2016	368	12	3
11	2032	368	12	2
#
11	2096	400	12	3
11	2112	400	12	3
11	2096	384	12	3
#
11	1440	128	12	5
#Q brick
11	416	320	12	1
11	656	384	12	0
11	704	352	12	1
11	1472	368	12	0
#
11	1072	318	12	4
11	1104	287	12	4
11	1135	255	12	4
11	1168	233	12	4
11	2000	192	12	4
#
11	1328	78	12	4
11	1344	78	12	4
11	1360	78	12	4
#
11	1472	112	12	4
11	1489	112	12	4
#
11	1536	128	12	4
11	1552	128	12	4
11	1568	128	12	4
11	1584	128	12	4
#
11	1616	112	12	4
11	1632	112	12	4
11	1648	112	12	4
11	1664	112	12	4
#
11	1696	144	12	4
11	1728	112	12	4
11	1758	128	12	4
11	1808	96	12	4
11	1840	128	12	4
#
11	2688	335	12	7
#LINE
#1
6	240	368	6	47
#2
6	274	336	6	47
#3
6	400	368	6	79
#4
6	464	336	6	64
#5
6	512	304	6	64
#6
6	511	384	6	95
#7
6	1312	144	6	64
#8
6	1265	384	6	112
#9
6	1296	352	6	112
#10
6	1328	320	6	112
#11
6	2145	368	6	46
#12
6	2176	272	6	46
#
6	1408	192	6	64
6	1488	176	6	206
# question bick 
8	176	352	8
8	192	352	8
8	224	304	8
8	240	304	8
8	416	320	8
8	656	384	8
8	704	352	8
8	1472	368	8
8	2032	368	8
8	1440	128	8
# BRICK 
1	1440	128	2
#
1	1952	400	2
1	1968	400	2
1	1984	400	2
1	2000	400	2
1	2016	400	2
1	2032	400	2
1	2048	400	2
#
1	1968	384	2
1	1984	384	2
1	2000	384	2
1	2016	384	2
1	2032	384	2
#
1	1984	368	2
1	2000	368	2
1	2016	368	2
1	2032	368	2
#
1	2096	400	2
1	2112	400	2
1	2096	384	2
# Wooden brick
9	1504	336	8
9	1520	336	8
#
9	1568	400	8
9	1584	400	8
9	1600	400	8
9	1584	384	8
9	1600	384	8
9	1600	368	8
#
9	1664	400	8
9	1680	400	8
9	1696	400	8
9	1664	384	8
9	1680	384	8
9	1664	368	8
#
9	2256	304	8
9	2272	304	8
9	2256	368	8
9	2272	368	8
# ----- fire piranha plant, ani bullet = 4 0 = red, 1 = green------
10	360	368	9	4	0
10	1864	368	9	4	1
10	1800	385	9	4	2
#Tube
#1
7	352	368	10	48	0
#2
7	1792	385	10	32	1
#3
7	1856	368	10	48	0
#4
7	2256	112	10	192	-1
#5
7	2256	383	10	32	-1
#6
7	2320	384	10	32	-1
# ---- fire bullet	----
4	-100	0	4
# --- SCENE PORTAL ----
# type	l	t	ani_set_id	r	b	scene_id
50	2256	109	0	2287	180	2
50	2800	350	0	2810	418	0
#50	2256	145	0	2287	180	4
[GRID]
Grid/grid1-1.txt
[STATUS_BAR]
80000	80001	80010	80020	80030
[TITLEMAP]
200000	textures\tile_map.png	textures\tile_map.txt	16	6	16	16
