#walk right 
901	60001	100	60002	100
#walk left
902	60011	100	60012	100
#shell	rotatory right
903	60006	100	60007	100	60008	100
#shell	rotatory left
904	60016	100	60017	100	60018	100
#shell
905	60005	100
# id	ani1	ani2	ani3
#
[ANIMATION_SETS]
# MARIO
1	400	401	402	403	404	405	500	501	502	503	504	505	506	507	508	509	510	512	514	516	517	518	519	520	521	522	523	524	525	526	527	528	529	530	531	532	533	534	535	536	537	599	1000	1001	1002	1003	1004	1005	1006	1007	1008	1009	1010	1011	1012	1013	1014	1015
# BRICK 
2	601
# QUESTION MARK BRICK 
22	602
# GOOMBA
3	701	702
# FIRE BULLET
4	800	801
#line
6	1
#KOOPA Troopas
7	901	902	903	904	905
[OBJECTS]
# type	x	y	ani_set_id	extra_settings per object type
# type: 0 = Mario , 1 = Brick, 2 = Goomba, 4 = fire bullets, 5 = Ground
# MARIO
0	50.0	350.0	1
# GOOMBA
#2	176	400	3
#KOOPA Troopas
3	376	387	7
#Ground
5	0	416	1
5	615	400	1
5	1143	416	1
5	1527	416	1
5	1655	416	1
5	2247	416	1
#LINE
#1
6	231	368	6
#2
6	265	336	6
#3
6	391	368	6
#4
6	455	336	6
#5
6	503	304	6
#6
6	502	384	6
#7
6	1303	144	6
#8
6	1256	384	6
#9
6	1287	352	6
#10
6	1319	320	6
#11
6	2136	368	6
#12
6	2167	272	6
# BRICK 
# --- platform (hint: I created the list using Excel!) ----
1	0	432	2
1	16	432	2
1	32	432	2
1	48	432	2
1	64	432	2
1	80	432	2
1	96	432	2
1	112	432	2
1	128	432	2



# ---- fire bullet	----
4	-100	0	4
# --- SCENE PORTAL ----
# type	l	t	ani_set_id	r	b	scene_id
#50	300	98	0	316	150	2
[TITLEMAP]
200000	textures\tile_map.png	textures\tile_map.txt	16	47	28	176	16	16
